a,character,columns
198667,258730,182628
198668,258792,182628
198669,258854,182628
198670,258916,182628
198671,2543,182633
198672,2576,182633
198673,2609,182633
198674,2642,182633
198675,2675,182633
198676,2708,182633
198677,2741,182633
198678,2816,182633
198679,2944,182633
198680,3072,182633
198681,3200,182633
198682,3328,182633
198683,3456,182633
198684,3584,182633
198685,3712,182633
198686,3840,182633
198687,64352,182647
198688,64448,182649
198689,64542,182649
198690,64636,182649
198691,64730,182649
198692,64824,182649
198693,64918,182649
198694,65012,182649
198695,65106,182649
198696,65200,182649
198697,65294,182649
198698,65388,182649
198699,6934,182669
198700,7000,182669
198701,7066,182669
198702,7132,182669
198703,7198,182669
198704,7264,182669
198705,67104,182682
198706,67136,182682
198707,67168,182682
198708,67200,182682
198709,67232,182682
198710,67264,182682
198711,67296,182682
198712,67328,182682
198713,67360,182682
198714,67392,182682
198715,67424,182682
198716,67456,182682
198717,67488,182682
198718,67520,182682
198719,67552,182682
198720,67584,182682
198721,67616,182682
198722,67648,182682
198723,67796,182682
198724,67952,182682
198725,68108,182682
198726,68264,182682
198727,68420,182682
198728,68576,182682
198729,68732,182682
198730,68888,182682
198731,69044,182682
198732,69200,182682
198733,69356,182682
198734,69512,182682
198735,69668,182682
198736,69824,182682
198737,69980,182682
198738,10496,182671
198739,10624,182671
198740,10752,182671
198741,10880,182671
198742,11008,182671
198743,11128,182663
198744,78256,182651
198745,78354,182651
198746,78452,182651
198747,78550,182651
198748,78648,182651
198749,78746,182651
198750,78844,182651
198751,78942,182651
198752,79040,182651
198753,79138,182651
198754,10564,182635
198755,10630,182635
198756,10696,182635
198757,10762,182635
198758,10828,182635
198759,10894,182635
198760,14088,182637
198761,14125,182637
198762,14162,182637
198763,14199,182637
198764,14236,182637
198765,14273,182637
198766,14310,182637
198767,14347,182637
198768,14384,182637
198769,14464,182637
198770,14592,182637
198771,14720,182637
198772,14848,182637
198773,14976,182637
198774,15104,182637
198775,15232,182637
198776,15360,182637
198777,15488,182637
198778,15616,182637
198779,15744,182637
198780,15872,182637
198781,16000,182637
198782,16128,182637
198783,16256,182637
198784,16383,182636
198785,78372,182615
198786,78408,182615
198787,78444,182615
198788,78480,182615
198789,78516,182615
198790,78552,182615
198791,78588,182615
198792,78624,182615
198793,78716,182615
198794,78872,182615
198795,79028,182615
198796,87520,182616
198797,87560,182616
198798,87600,182616
198799,87640,182616
198800,87680,182616
198801,81903,182624
198802,20598,182639
198803,20697,182639
198804,20796,182639
198805,20895,182639
198806,20994,182639
198807,21093,182639
198808,21192,182639
198809,21291,182639
198810,21390,182639
198811,21489,182639
198812,21588,182639
198813,21687,182639
198814,21786,182639
198815,21885,182639
198816,21984,182639
198817,22083,182639
198818,22182,182639
198819,22281,182639
198820,22380,182639
198821,22479,182639
198822,22578,182639
198823,25279,182639
198824,25320,182639
198825,25361,182639
198826,25402,182639
198827,25443,182639
198828,25484,182639
198829,25525,182639
198830,25566,182639
198831,25607,182639
198832,25648,182639
198833,25689,182639
198834,25730,182639
198835,25771,182639
198836,25812,182639
198837,89160,182652
198838,26760,182652
198839,26772,182652
198840,26784,182652
198841,26796,182652
198842,26808,182652
198843,26820,182652
198844,26832,182652
198845,26844,182652
198846,26856,182652
198847,26263,182675
198848,26304,182675
198849,26345,182675
198850,26386,182675
198851,26427,182675
198852,89760,182688
198853,26940,182688
198854,26952,182688
198855,26964,182688
198856,90264,182700
198857,90275,182700
198858,90286,182700
198859,90297,182700
198860,90308,182700
198861,90319,182700
198862,90330,182700
198863,90341,182700
198864,90352,182700
198865,90363,182700
198866,90374,182700
198867,90385,182700
198868,90416,182700
198869,90572,182700
198870,90728,182700
198871,90884,182700
198872,91040,182700
198873,91196,182700
198874,91352,182700
198875,91508,182700
198876,91664,182700
198877,91820,182700
198878,91976,182700
198879,92132,182700
198880,92288,182700
198881,92444,182700
198882,92600,182700
198883,29495,182677
198884,29652,182677
198885,29809,182677
198886,29966,182677
198887,30123,182677
198888,93536,182664
198889,93692,182664
198890,93848,182664
198891,94004,182664
198892,94160,182664
198893,94316,182664
198894,94472,182664
198895,94628,182664
198896,94784,182664
198897,94940,182664
198898,31850,182641
198899,32007,182641
198900,32164,182641
198901,32321,182641
198902,32478,182641
198903,32635,182641
198904,32792,182641
198905,32949,182641
198906,33106,182641
198907,33263,182641
198908,33420,182641
198909,33577,182641
198910,33734,182641
198911,33891,182641
198912,34048,182641
198913,34205,182641
198914,34362,182641
198915,34519,182641
198916,34676,182641
198917,34833,182641
198918,41322,182643
198919,41425,182643
198920,41528,182643
198921,41631,182643
198922,41734,182643
198923,41837,182643
198924,100276,182632
198925,100291,182632
198926,100306,182632
198927,100321,182632
198928,100336,182632
198929,100351,182632
198930,100366,182632
198931,100381,182632
198932,100400,182632
198933,100556,182632
198934,100712,182632
198935,100868,182632
198936,101024,182632
198937,101180,182632
198938,101336,182632
198939,101492,182632
198940,102608,182632
198941,102652,182632
198942,102696,182632
198943,102740,182632
198944,102784,182632
198945,102828,182632
198946,102872,182632
198947,102916,182632
198948,102960,182632
198949,103052,182632
198950,103208,182632
198951,103364,182632
198952,103520,182632
198953,103676,182632
198954,103832,182632
198955,103988,182632
198956,104144,182632
198957,104300,182632
198958,104456,182632
198959,104612,182632
198960,104768,182632
198961,104924,182632
198962,105080,182632
198963,106379,182632
198964,106452,182632
198965,106525,182632
198966,106598,182632
198967,106671,182632
198968,106744,182632
198969,106817,182632
198970,106890,182632
198971,106963,182632
198972,107036,182632
198973,107109,182632
198974,107182,182632
198975,88319,182616
198976,88384,182616
198977,50564,182645
198978,50696,182645
198979,50828,182645
198980,50960,182645
198981,51092,182645
198982,51224,182645
198983,51356,182645
198984,51488,182645
198985,51620,182645
198986,51752,182645
198987,51884,182645
198988,52016,182645
198989,52148,182645
198990,52280,182645
198991,52412,182645
198992,52544,182645
198993,52676,182645
198994,52808,182645
198995,52940,182645
198996,53072,182645
198997,53204,182645
198998,53336,182645
198999,53468,182645
199000,53600,182645
199001,53732,182645
199002,53864,182645
199003,53996,182645
199004,54128,182645
199005,54260,182645
199006,54392,182645
199007,113626,182672
199008,113728,182672
199009,113830,182672
199010,113932,182672
199011,114034,182672
199012,114136,182672
199013,114238,182672
199014,114340,182672
199015,114442,182672
199016,114544,182672
199017,56830,182681
199018,56908,182681
199019,56986,182681
199020,57064,182681
199021,57142,182681
199022,115872,182708
199023,115920,182708
199024,115968,182708
199025,116016,182708
199026,116064,182708
199027,116112,182708
199028,116160,182708
199029,116208,182708
199030,116256,182708
199031,116304,182708
199032,116352,182708
199033,116400,182708
199034,116448,182708
199035,116496,182708
199036,116624,182708
199037,116780,182708
199038,116936,182708
199039,117092,182708
199040,117248,182708
199041,117404,182708
199042,117560,182708
199043,117716,182708
199044,117872,182708
199045,118028,182708
199046,59672,182706
199047,59804,182706
199048,59936,182683
199049,60068,182683
199050,60200,182683
199051,60332,182683
199052,59560,182670
199053,59638,182670
199054,59716,182670
199055,59794,182670
199056,59872,182670
199057,59950,182670
199058,60028,182670
199059,60106,182670
199060,60184,182647
199061,60262,182647
199062,60340,182647
199063,60418,182647
199064,60496,182647
199065,60574,182647
199066,60652,182647
199067,60730,182647
199068,60808,182647
199069,60886,182647
199070,60964,182647
199071,61042,182647
199072,61120,182647
199073,61198,182647
199074,61276,182647
199075,61354,182647
199076,61432,182647
199077,61510,182647
199078,61588,182647
199079,61666,182647
199080,61744,182647
199081,61822,182647
199082,61900,182647
199083,61964,182633
199084,99040,182616
199085,99080,182616
199086,99120,182616
199087,99160,182616
199088,99200,182616
199089,99240,182616
199090,99280,182616
199091,99320,182616
199092,99360,182616
199093,99400,182616
199094,99440,182616
199095,99480,182616
199096,99520,182616
199097,99583,182616
199098,99702,182616
199099,99821,182616
199100,99940,182616
199101,100059,182616
199102,100178,182616
199103,70357,182640
199104,70464,182640
199105,70571,182640
199106,70678,182640
199107,70785,182640
199108,70892,182640
199109,70999,182640
199110,71106,182640
199111,71213,182640
199112,71306,182626
199113,71427,182613
199114,71534,182613
199115,71641,182613
199116,70202,182618
199117,70252,182640
199118,70280,182640
199119,70308,182640
199120,70336,182640
199121,70364,182640
199122,70392,182640
199123,70420,182640
199124,70448,182640
199125,70476,182640
199126,70504,182640
199127,70532,182640
199128,70560,182640
199129,70628,182640
199130,70760,182640
199131,70892,182640
199132,71024,182640
199133,71156,182640
199134,71288,182640
199135,71420,182640
199136,71552,182640
199137,71684,182640
199138,71816,182640
199139,71948,182640
199140,73132,182617
199141,73135,182617
199142,73138,182617
199143,73141,182617
199144,73144,182617
199145,73147,182617
199146,71064,182640
199147,71092,182640
199148,71120,182640
199149,71257,182640
199150,71414,182640
199151,71571,182640
199152,142464,182618
199153,142520,182618
199154,142576,182618
199155,142632,182618
199156,142688,182618
199157,142744,182618
199158,142800,182618
199159,142856,182618
199160,142912,182618
199161,142968,182618
199162,143024,182618
199163,143080,182618
199164,143136,182618
199165,143192,182618
199166,143248,182618
199167,143304,182618
199168,143360,182618
199169,143416,182618
199170,143472,182618
199171,143528,182618
199172,143584,182618
199173,143640,182618
199174,143696,182618
199175,143752,182618
199176,143808,182618
199177,143864,182618
199178,143920,182618
199179,82272,182646
199180,82304,182646
199181,82336,182646
199182,82368,182646
199183,82400,182646
199184,82432,182646
199185,82464,182646
199186,81410,182649
199187,145485,182650
199188,83596,182654
199189,83603,182654
199190,83610,182654
199191,83617,182654
199192,83624,182654
199193,83631,182654
199194,83638,182654
199195,83645,182654
199196,83652,182654
199197,83659,182654
199198,83666,182654
199199,83673,182654
199200,83680,182654
199201,83687,182654
199202,83694,182654
199203,83701,182654
199204,83708,182654
199205,83715,182654
199206,83722,182654
199207,83729,182654
199208,83184,182666
199209,83232,182682
199210,83264,182682
